text,pnum,x0,y0,x1,y1,y
"                                                                      Diário Oficial do Distrito Federal
PÁGINA   11
Nº 211,  segunda-feira, 4 de novembro de 2002",10,28.5,32.252498626708984,737.3685302734375,51.87474822998047,False
"Mais especificamente quanto aos serviços de publicidade e propaganda prestados pelas
Agências aos anunciantes, a subcontratação ocorrerá quando estas contratarem prestadores
de serviço para que estes executem, total ou parcialmente, o serviço objeto do contrato
firmado entre as agências e o anunciante.
Vale reproduzir aqui a definição de Agência de Propaganda dada pela Lei n.º 4.680, de 18 de junho de 1965.
“Art 3º A Agência de Propaganda é pessoa jurídica, ... VETADO ..., e especializada na arte e
técnica publicitária, que, através de especialistas, estuda, concebe, executa e distribui propaganda
aos veículos de divulgação, por ordem e conta de clientes anunciantes, com o objetivo de promo-
ver a venda de produtos e serviços, difundir idéias ou informar o público a respeito de organiza-
ções ou instituições colocadas a serviço dêsse mesmo público.”
Da Substituição Tributária do ISS
A sistemática da Substituição Tributária – ST no campo do ISS teve início com a edição da Lei
Distrital n.º 294, de 21 de julho de 1992, que previa a retenção do ISS devido pelos órgãos  e
entidades da Administração Pública Direta e Indireta do Distrito Federal nas prestações de
serviços que estas instituições contratassem com contribuintes do imposto.
Posteriormente  a Lei n.º 405, de 3 de dezembro de 1992, autorizou o Poder Executivo do Distrito
Federal a estender  aos órgãos e entidades da Administração Pública da União o tratamento
tributário da Lei n.º 294/92, o que só ocorreu recentemente por meio de convênio celebrado entre
o Distrito Federal e a União em 14 de novembro de 2000 (publicado no D.O.D.F nº 221, de 21/
11/00 e no D.O.U. nº 223-E, de 21/11/00).
Em 22 de dezembro de 1993 e 18 de agosto de 1994, as leis do Distrito Federal n.º 629 e 746,
respectivamente, atribuíram a responsabilidade pela retenção e recolhimento do imposto, na
qualidade de substituto tributário às instituições relacionadas no item 2 do artigo 1.º do RISS –
hospitais, clínicas e congêneres – relativamente aos serviços prestados por terceiros aos usuários
dos serviços destas instituições, cujo preço estivesse incluído no total por elas cobrado; e aos
subcontratantes, em relação aos serviços subcontratados e cujo preço também estivesse incluído
no total cobrado ao destinatário final dos serviços.
Por fim, a Lei n.º 1.355, de 30 de dezembro de 1996, veio regular inteiramente o instituto da ST
no campo do ISS, tratado de forma esparsa nas leis anteriores. Como novidade, estendeu a
responsabilidade dos substitutos tributários, atingindo, a partir de então, os negócios jurídicos
em que estes ocupassem a posição de simples intermediário ou fonte pagadora; além de possibi-
litar levar-se em conta o regime de Microempresas – ME e Empresas de Pequeno Porte – EPP no
cálculo do imposto devido pelo contribuinte substituído.
A retrospectiva das leis do Distrito Federal que versam sobre a Substituição Tributária - como
feito acima - enfocando o alcance de cada uma, torna-se indispensável para o perfeito entendimen-
to da posição aqui adotada a respeito da ST e dos atuais substitutos tributários, pois, de acordo
com o artigo 2.º da Lei de Introdução do Código Civil – LICC, “a lei nova revoga a anterior quando
regule inteiramente a matéria de que tratava a lei anterior”.
É o caso da Lei n.º 1.355/96 ante as demais leis que tratavam da ST no ISS. A lei atual revogou
tacitamente as Leis n.º 294/92, 405/92, 629/93 e 746/94, na parte em que estas tratam do instituto,
ao regular inteiramente a Substituição Tributária aplicada ao ISS.
A afirmação salta à vista quando se examina o previsto no § 3.º do artigo segundo da Lei n.º
1.355/96. De acordo com o dispositivo, o Poder Executivo fica autorizado a estender o
regime da ST no ISS aos órgãos e entidades da Administração Direta e Indireta da União, ou
seja, repete, na íntegra, a totalidade do conteúdo da Lei n.º 405/92 que, acaso considerada
válida, estaria esvaziada completamente de conteúdo. O mesmo se dá em relação às demais
leis que trataram da substituição tributária no ISS, pois, as pessoas por estas leis autorizadas
a reter o imposto por substituição tributária encontram-se listadas nos incisos IX a XI do
art. 2.º da Lei n.º 1.355/96, o que também não se faria necessário caso estivessem vigentes os
dispositivos legais anteriores à lei atual.
Além do que, considerando-se vigente a Lei n.º 294/92 e as demais que lhe seguiram, no tocante às
disposições sobre Substituição Tributária, corremos o risco de instituir tratamento desigual entre
contribuintes que se encontram em situação equivalente, uma vez que a responsabilidade confe-
rida aos substitutos tributários nestas leis é menor do que a estabelecida pela lei atual, o que vai
de encontro ao disposto no art. 150, II da Constituição Federal de 88.
Sem contar o risco para os cofres públicos de uma eventual declaração de vigência da Lei n.º 746/
94, que autoriza a retenção e recolhimento do ISS por parte do subcontratante em relação aos
serviços subcontratados. Em que pese o RISS, no § 5.º do artigo 7.º, permitir que a habilitação se
dê por categoria de contribuinte – como seria a retenção feita por subcontratantes em relação aos
subcontratados – esta habilitação tem sido feita individualmente, visando maior controle sobre os
mesmos, no que se refere às obrigações principal e acessória.
Parece-nos também inviável, do ponto de vista da administração do imposto, a situação em
que o subcontratante atualmente tivesse a autorização legal para reter e recolher o imposto
do subcontratado, pois, numa eventual fiscalização, o trabalho da fiscalização tributária seria
dificultado enormemente, obrigando o agente fiscal de tributos, ao fiscalizar um estabeleci-
mento subcontratado, a diligenciar em diversos outros para se certificar quanto ao recolhi-
mento ou não do imposto devido.
Some-se a isto o fato que tanto hospitais, clínicas e congêneres não se encontram de nenhuma
forma monitorados pela Gerência de Fiscalização, o que, ao nosso ver, é mais um indício de
que é este o entendimento desta Secretaria e das próprias pessoas a quem se destinam as Lei
n.ºs 294, 629 e 746.
Definidos os termos necessários ao perfeito entendimento da questão, responderemos às indaga-
ções formuladas pelo contribuinte na ordem em que se apresentam na consulta.",10,28.5,61.27300262451172,370.48931884765625,875.7789916992188,False
"QUESTÕES
1) São as Agências de Propaganda, situadas no Distrito Federal, responsáveis pelo recolhi-
mento do ISS devido sobre os serviços prestados pelos subcontratados, na condição de
substitutos tributários, devendo, a partir de então, adotarem tal responsabilidade? Se não,
qual a razão da negativa, devendo este Órgão demonstrar a forma de interpretação e a dispo-
sição legal na qual se fundamenta.
Resposta: Não. O artigo 7.º, caput, do RISS “possibilita” que seja atribuída a responsabili-
dade pela retenção e recolhimento do imposto, quando vinculados ao fato gerador, na condi-
ção de contratante, fonte pagadora ou intermediária, e cujo local de prestação do serviço
situe-se no Distrito Federal, às pessoas listadas em seus incisos.  Entretanto, o § 5.º do artigo
7.º do RISS dispõe que a implementação do regime de Substituição Tributária do ISS, em
relação às pessoas listadas nos incisos do caput, será feita por ato do Secretário de Fazenda
e Planejamento. Esta habilitação poderá ser feita em relação a determinados serviços, por
categoria de contribuintes, ou individualmente.
Atualmente se encontram habilitados ao regime, além de órgãos e entidades da Administração
Pública direta e indireta do Distrito Federal e da União, as seguradoras, as empresas de transporte
aéreo, as concessionárias de serviço de telecomunicação, empresas promotoras de eventos e
instituições bancárias (ver Portaria SEFP n.º 353/99 e suas alterações).
As Agências de Propaganda não se encontram no rol de substitutos tributários do ISS, não
devendo, portanto, mesmo na condição de subcontratante, reter e recolher o imposto devido
pelos seus subcontratados.
2) Quando as Agências de Propaganda forem contratadas por empresas que não estejam
relacionadas nos incisos do art. 7.º, ficam responsáveis também pelo recolhimento do ISS de
suas operações próprias, além daquele que recolherá por substituição tributária das empre-
sas subcontratadas.
Resposta:    Frisamos: o que determina a condição de substituto tributário não é o fato de estar  o
contribuinte elencado nos incisos do caput do artigo 7.º do RISS. É necessário ato do Secretário de
Fazenda habilitando este contribuinte para o regime. Portanto, ao contratar com uma empresa que
não se encontre habilitada ao regime de substituição tributária, mesmo que esta empresa se inclua
entre as categorias passíveis de habilitação, as Agências de Propaganda continuam responsáveis
pela apuração e recolhimento pelo ISS devido por suas próprias operações.
Em relação à retenção do imposto devido pelas empresas subcontratadas, como foi dito anterior-
mente, os subcontratantes não se encontram habilitados ao regime de substituição tributária do
ISS, não devem, portanto, reter o imposto devido pelas empresas subcontratadas.
3) Qual o dispositivo legal que determina a forma de faturamento que está sendo adotada por
essa Secretaria de Fazenda, vez que o artigo 15, do Decreto n.º 57.690/66 expressamente
determina que o faturamento da divulgação seja feito pela empresa contratada em nome do
anunciante e , ainda, que o Decreto 16.128/94 estabelece que a Nota Fiscal terá um campo
específico para indicar o tipo de relação contratual, prevendo, pois, sua emissão diretamente
pelo contratante ao anunciante.
Resposta: A resposta a esta questão estará sempre contida no objeto dos contratos firmados
entre: i) Agência de Propaganda, ii) anunciante e iii) os veículos de comunicação ou divulgação.
No caso de a Agência estipular em contrato que atuará como intermediária entre o anunciante e os
veículos de comunicação, recebendo para isto uma comissão, estará prestando o serviço de
agenciamento, inserto na lista de serviços do artigo 1.º do RISS (itens 44 a 49).
Vejamos a lição do Orlando Gomes ao definir o serviço de intermediação:
“Intermediação é a palavra indicativa do modo de operar da pessoa. Intermediário é quem exerce
a aproximação entre duas ou mais pessoas que desejam negociar. (...) O intermediário ou corretor
não aplica capital próprio para a realização do negócio. É simples intermediário entre as partes
contratantes. Orlando Gomes salienta que a atividade do corretor consiste ‘em aproximar pessoas
que desejam contratar’. Antônio Carvalho Neto conceitua esta espécie de negócio jurídico como
“a interferência feliz de um terceiro, feita sob promessa de recompensa, entre duas ou mais
pessoas, levando-as a concluir determinado negócio. (...) O intermediário exerce sua função
aconselhando a conclusão do negócio ou contrato, inclusive informando as suas condições, con-
ciliando os interesses das partes aproximadas, oferecendo assistência até o momento em que o
negócio se considera fechado. Desde o instante em que as partes se identificam e entram em
entendimentos, cessa a atividade do intermediário. Este não conclui nada em nome da empresa ou
por conta da empresa”.1
Espécie de intermediação, o agenciamento compreende, além da comissão devida ao agente pela
empresa agenciada, também conhecida como preponente, i) a responsabilidade do agente em
concluir os contratos por conta do preponente, ii) a habitualidade do serviço e a iii) delimitação da
zona de atuação do agente.
Bernardo Ribeiro de Moraes, no livro “Doutrina e Prática do Imposto Sobre Serviços” (Ed.
. Revista dos Tribunais, 1.ª, 1984 – pág. 309) define de forma restrita e clara esta forma de
contrato2 :
 “Agenciamento vem a ser a intermediação (mediação) de serviços. É o contrato pelo qual uma
pessoa (agente) se obriga para com outra, mediante remuneração, a efetuar um serviço.(...) O
agente se encarrega de, por conta de outrem, exercer profissionalmente uma atividade, promoven-
do negócios para o proponente.” (o grifo é nosso)
Conseqüentemente, quando a Agência de Propaganda atuar como agente entre o cliente e os
veículos de divulgação, haverá nesta operação dois contratos: um firmado entre a Agência e o
veículo de comunicação pela intermediação, e outro, entre o veículo escolhido para divulgar o
produto e o anunciante (cliente).",10,396.75,61.27300262451172,738.7654418945312,822.5289916992188,False
"1 Moraes, Bernardo Ribeiro. Doutrina e Prática do Imposto Sobre Serviços. São Paulo: Editora dos
Tribunais, 1984. p. 306.
2 Moraes, Bernardo Ribeiro. Doutrina e Prática do Imposto Sobre Serviços. São Paulo: Editora dos
Tribunais, 1984. p. 306.",10,396.75,835.312744140625,737.1346435546875,874.8182373046875,False
"                                     Diário Oficial do Distrito Federal
PÁGINA   12
Nº 211,  segunda-feira, 4 de novembro de 2002",11,27.75,31.502498626708984,736.6690673828125,51.12474822998047,False
"Como decorrência da relação contratual de agenciamento, estabelecida entre a Agência e o prepo-
nente, nasce para o último a obrigação de pagar a comissão estipulada em contrato pela interme-
diação realizada. A Agência, então, deve emitir Nota Fiscal de Serviços para o preponente, no
valor da comissão, pelo serviço por ela prestado. No caso do preponente se tratar de substituto
tributário, este fará a retenção do imposto devido pela Agência, desobrigando esta do recolhimen-
to pelas suas próprias operações.
Em relação ao vínculo contratual formado entre o anunciante e o veículos de comunicação, nasce
para o anunciante o dever de pagar a este último o preço exigido pela divulgação – que pode se dar
sob a forma de prestação de contas mensal com a Agência de Propaganda, de acordo com o que
dispõe o artigo 9.º, inciso III e IV do Decreto 57.690/66– , e aos veículos de comunicação a
veiculação a qual se obrigou. Dado que o vínculo contratual se dá entre o anunciante e os veículos
de comunicação, estes emitirão ao anunciante, pelos serviços de comunicação prestados, o docu-
mento fiscal próprio à operação: Nota Fiscal de Serviços (mod. 3), Nota Fiscal de Serviço de
Comunicação (mod. 21), Nota Fiscal de Serviço de Telecomunicações (mod. 22), ou qualquer
outro exigido pela legislação. Estando o anunciante habilitado ao regime de substituição tributária,
este, por ocasião do pagamento, fará a retenção  do ISS devido pelo veículo de divulgação.
Como visto, a forma de emissão de documentos fiscais explicitada ao longo da resposta, ao
contrário do afirmado na questão vertente, em nada contraria o disposto no artigo 15 da Lei n.º
4.680/65, pois, atuando a Agência de Propaganda como intermediária entre o Veículo de Divulga-
ção e seu cliente – papel este, aliás, que lhe é próprio segundo a definição da própria Lei –  a
emissão da Nota Fiscal de Comunicação ou Telecomunicação será emitida em nome do anunciante
e não da Agência de Propaganda.
Dizem os citados artigos (Lei n.º 4.680/65):
“Art 6º Agência de Propaganda é a pessôa jurídica especializada nos métodos, na arte e na técnica
publicitários, que, através, de profissionais a seu serviço, estuda, concebe, executa e distribui
propaganda aos Veículos de Divulgação, por ordem e conta de clientes anunciantes, com o
objetivo de promover a venda de mercadorias, produtos e serviços, difundir idéias ou informar o
público a respeito de organizações ou instituições a que servem.”. (grifamos)
“Art 15. O faturamento da divulgação será feito em nome do Anunciante, devendo o Veículo de
Divulgação remetê-lo à Agência responsável pala propaganda.”
De outra forma, optando a Agência de Propaganda por subcontratar os serviços de divulgação, ao
invés de atuar como agente entre os veículos de comunicação e o anunciante, não se estabelecerá,
como já dito antes, qualquer relação contratual entre os Veículos (subcontratado) e o anunciante.
Nestes casos, a nota fiscal correspondente ao serviço de comunicação será emitida em nome da
Agência de Propaganda (subcontratante). Cabe ressaltar que, neste caso, por estarem os serviços
de divulgação de material publicitário em rádio, televisão e periódicos sujeitos à incidência do
ICMS, não poderão as Agências abater estes valores da base de cálculo do ISS.
4) Se não há disposição legal específica para tal situação, sob quais fundamentos essa Secretaria
se posta par exigir que o faturamento dos serviços realizados pela empresa subcontratada seja
feito em nome das Agência subcontratantes e não das empresas anunciantes?
Resposta: Fica prejudicado o questionamento em face do exposto na questão anterior.
5) Qual o critério que deve ser adotado para que se evite a cobrança indevida do ISS por parte da
Secretaria de Fazenda do Distrito Federal, tendo em vista que vários trabalhos subcontratados
pelas Agências de Propaganda situadas no Distrito Federal são realizados noutros municípios?
Resposta: Em primeiro lugar é necessário que se identifique se o fato gerador do ISS ocorreu ou
não no Distrito Federal. Os critérios adotados por esta Administração para a determinação da
ocorrência do fato gerador do imposto estão explicitados nas Consultas 13/96 e 35/96.
Determinada a prestação de serviços no território do Distrito Federal, cabe a qualquer pessoa
jurídica, mesmo que imune, a retenção e recolhimento do ISS relativo aos serviços prestados
por empresas ou profissional autônomo que não comprovem inscrição no Cadastro Fiscal do
Distrito Federal – CF/DF. É o que dispõe o artigo 9.º do RISS. A Agência, então, mesmo não
se encontrando habilitada ao regime de substituição tributária, deve fazer a retenção do
imposto das empresas ou profissionais por ela contratados ou subcontratados, com base no
dispositivo legal acima mencionado.
No entanto, constatado que a prestação do serviço se deu fora do Distrito Federal, não deve ser
feita a retenção do imposto e nem é permitido ao subcontratante abater estes valores da sua base
de cálculo a título de subcontratação, na forma do artigo 31 do RISS, em virtude do que dispõe a
Lei 746/94 em seu artigo 1.º, que exige que o subcontratado seja inscrito no CF/DF.
6) No caso de retenção indiscriminada do ISS devido sobre os serviços realizados em qualquer locali-
dade do País, existe alguma sistemática, algum protocolo ou convênio, de repasse do valor retido pela
Secretaria de Fazenda do Distrito Federal, mas que, em verdade, é devido a outro município.
Resposta: Não existe convênio ou acordo semelhante entre o Distrito Federal e os demais muni-
cípios para repasse de impostos recolhidos indevidamente. O Decreto 16.106, de 30 de novem-
bro de 1994, porém, prevê em seu artigo 56 que o contribuinte tem direito à restituição total ou
parcial do tributo, nos casos de cobrança ou recolhimento de tributo indevido. O pedido de
repetição de indébito será apresentado por escrito, na agência de atendimento da circunscrição do
domicílio do contribuinte (artigo 64 do Decreto 16.106/94). O deferimento da restituição fica
condicionado à prova do pagamento indevido e ao fato de não haver sido o valor do tributo
recebido de outrem ou transferido a terceiros (art. 57do Dec. 16.106/94).
7) Sobre os serviços, p. ex., de impressão de panfletos, cartazes, etc., reprodução de material
publicitário, fabricação de vídeos, bem como quaisquer outros que possam ser incluídos na
exceção do item 84 do art. 1.º, do Decreto 16.128/94, deverá ser recolhido o ISS, ou devem ser
considerados como serviços não sujeitos à incidência de tal tributo e, portanto, o respectivo valor
deve ser deduzido quando da retenção do imposto por substituição tributária.
Resposta: Uma vez que a listagem das atividades trazidas na presente questão é exemplificativa,",11,27.75,61.27300262451172,369.7574768066406,875.7789916992188,False
"não se pretende nesta resposta esgotar todas as operações necessárias para uma Agência de
Propaganda concluir um contrato de publicidade. As exceções previstas no item 84 do artigo 1.º
do RISS, de impressão, reprodução ou fabricação de material publicitário, têm por objetivo
excluir da incidência do Imposto Sobre Serviços estas atividades, fazendo incidir sobre elas,
quando envolvam o fornecimento de mercadorias com prestação de serviços, o Imposto sobre
Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte
Interestadual e Intermunicipal e de Comunicação – ICMS, de conformidade com o artigo 155, §
2.º, inciso IX, alínea “a” da Constituição Federal – CF.
Cabe mencionar, que verificando-se a hipótese descrita acima, de incidência do ICMS, não se
pode abater este valor a título de subcontratação, pois, como dito anteriormente, a subcontrata-
ção, para fins do ISS, só se aplica a outros serviços subcontratados e não a aquisição de mercado-
rias, mesmo que estas envolvam prestação de serviços.
Aplique-se o benefício da consulta previsto no artigo 44 do Decreto 16.106/94, por se tratar de
matéria de natureza controvertida. Revogue-se as disposições da Consulta n.º 22/99 no que esta
contrarie o entendimento presente.
É o parecer que submetemos à vossa superior consideração.
Brasília, 24 de outubro de 2002
Wagner Pinheiro Paschoal
Auditor Tributário do Distrito Federal
Matrícula – 46248.9
À Diretoria de Tributação
Senhor Diretor,
De acordo.
Encaminhamos à aprovação desta diretoria o parecer supra.
Brasília, 25 de outubro de 2002
MARIA INEZ COPPOLA ROMANCINI
Gerência de Esclarecimento de Normas
Gerente
Aprovo o parecer da Gerência de Esclarecimentos de Normas – GEESC/DITRI, da Subsecretaria
da Receita, com fulcro no que dispõe o inciso I, alínea “b”, do art. 1.º da Ordem de Serviço n.º 092,
de 10 de julho de 2002 (D.O.D.F. n.º 135, de 12/07/02).
 Esclarecemos que a consulente poderá recorrer da presente decisão ao Senhor Secretário de
Estado de Fazenda e Planejamento, no prazo de 20 (vinte) dias contados de sua publicação no
Diário Oficial do Distrito Federal, conforme dispõe art. 53 do Decreto nº 16.106/94.
Encaminhe-se o presente processo ao Núcleo de Apoio Administrativo - NUAAD/DITRI para
publicação, após retorne à GEESC para as demais providências.
Brasília, 28 de outubro de 2002
FRANCISCO OTAVIO MIRANDA MOREIRA
Diretoria de Tributação
Diretor",11,396.75,61.27300262451172,738.0672607421875,494.77899169921875,False
"CONSULTA N°: 030/2002 – GEESC/DITRI
PROCESSO N°: 040001844/2002
CONSULENTE: PRESIDÊNCIA DA REPÚBLICA - IMPRENSA NACIONAL.
ASSUNTO: CONSULTA FORMULADA POR ÓRGÃO DA ADMINISTRAÇÃO PÚBLICA
SOBRE ISENÇÃO/IMUNIDADE DE ISS EM PLANO DE SAÚDE CONVENIADO ENTRE
A IMPRENSA NACIONAL E ENTIDADE FECHADA DE PREVIDÊNCIA PRIVADA, AD-
MINISTRADORA DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR, SAÚDE E AS-
SISTÊNCIA SOCIAL .
EMENTA: ISS: Incidência nos termos do Art. 1º, VI do Regulamento do ISS, Decreto 16.128/94; Base
de cálculo nos termos do Art. 26 do Decreto 16.128/94; Obrigatoriedade de emissão de nota fiscal, Lei
1254/96.  Fundação: pessoa jurídica de direito privado. Inexistência de imunidade constitucional.
Senhora Gerente,
IMPRENSA NACIONAL, que integra a estrutura da Presidência da República, faz consulta
sobre dúvida suscitada quanto à exigência de sua parte junto a conveniada qualificada nos autos,
que é Entidade Fechada de Previdência sem fins lucrativos nos termos do Art. 5º, inciso II c/c Arts.
81 e 82 da Lei 6435/77, de expedir nota fiscal com o valor mensal de sua contribuição para o
custeio do Plano de Saúde e Assistência Social, por beneficiário inscrito. Questiona, também, o
valor da base de cálculo do preço do serviço em virtude de parecer da referida Entidade devida-
mente identificada nos autos do processo.
A consulente instrui o processo com;
1) O parecer 126/2002 da Consultoria Jurídica da Entidade, contrário à incidência de ISS;
2) O parecer AJIN/DDS Nº 010/2002 do órgão de assessoramento da Presidência da Repú-
blica, que é a Consultoria Jurídica da Imprensa Nacional, Subchefia para Assuntos Jurídicos, Casa
Civil da Presidência da República e que conclui pela obrigatoriedade da entrega da nota fiscal de
serviços ;
3) Cópias do Estatuto da Entidade e das regras dos planos de saúde e de previdência;
4) Cópia do Convênio de Adesão 01/2000 celebrado entre a União, por intermédio da
Imprensa Nacional, e a Entidade, além dos dois aditivos ao Convênio.
Presentes os pressupostos de admissibilidade, foi feito o preparo processual pela circunscrição
competente de acordo com o artigo 48 do Decreto nº 16.106/1994, tendo sido informado, à fl. 08,
que a consulente não se encontra sob ação fiscal.
Este o relatório.
Antes da análise, esclareça-se que o ingresso nos planos  da Entidade é feito por meio de convênio
de adesão entre o partícipe Patrocinador (organismo que possui quadro de pessoal, a exemplo da",11,396.75,504.52301025390625,738.2424926757812,876.5289916992188,False
"                                                                      Diário Oficial do Distrito Federal
PÁGINA   13
Nº 211,  segunda-feira, 4 de novembro de 2002",12,28.5,32.252498626708984,737.3685302734375,51.87474822998047,False
"Imprensa Nacional)  e a Entidade que fornece o serviço de plano de saúde. O Patrocinador
desconta dos funcionários que se associam ao plano de saúde uma quantia, complementando-a e
repassando o total para a Entidade.
Passando à análise do objeto do processo, o primeiro tópico a ser examinado refere-se à
incidência de ISS para o plano de saúde que a  Entidade Fechada de Previdência Privada
conforme Art 5, inciso II, combinado com os artigos 81 e 82 da Lei 6.435/1997,  presta aos
participantes conveniados.
A Entidade não goza de imunidade tributária, assim incidindo o ISS conforme o artigo primeiro, VI
do Decreto 16.128/94. Observamos que, conforme o Regulamento do ISS, não ocorre não incidên-
cia (art. 10, Dec 16.128/94), pois o serviço está especificado na lista do art. 1º do mesmo Decreto.
A referida Entidade também não se enquadra nos casos de isenção listados no artigo 11 do citado
Decreto. Para bom entendimento transcrevemos os dispositivos pertinentes do Decreto citado:
Art. 1º O Imposto sobre Serviços - ISS, tem como fato gerador a prestação, a terceiros, de serviços
relacionados na lista abaixo por empresa ou profissional autônomo, com ou sem estabelecimento
fixo (Decreto-Lei nº 82, de 26 de dezembro de 1966, alterado pela Lei nº 6.392, de 9  de dezembro
de 1976, e pelo decreto-lei nº 2.393, de 21 de dezembro de 1987; Lei Complementar     nº 56, de
15 de dezembro de 1987):
5 - assistência médica e congêneres previstos nos itens 1, 2 e 3 desta lista, prestados através de
planos de medicina de grupo, convênios, inclusive com empresas para assistência a empregados;
6 - planos de saúde, prestados por empresa que não esteja incluída no item 5 desta lista e que se
cumpram através de serviços prestados por terceiros, contratados pela empresa ou apenas pagos
por esta, mediante indicação do beneficiário do plano;
Art. 10. O imposto não incide sobre serviços (Decreto-Lei nº 82, de 1966, arts. 89, § 2º, e art. 91):
I - não especificados na lista do art. 1º;
II - prestados em decorrência de relação de emprego;
III - prestados por trabalhador avulso, diretor ou membro de conselho consultivo ou fiscal de
sociedade.
Art. 11. Estão isentos do imposto (Leis nº 586/93, nº 629/93 e nº 838/94):
I - a promoção de espetáculos públicos por instituição cultural ou de assistência social, sem fins
lucrativos;
II - a promoção de competições esportivas ou de destreza física ou intelectual, com ou sem a
participação do espectador, inclusive a venda de direitos à transmissão pelo rádio ou pela televi-
são, por federações de clubes ou por clubes desportivos com sede no Distrito Federal;
III - a promoção de eventos culturais pela Fundação Cultural do Distrito Federal;
IV - os profissionais autônomos não relacionados no  art. 37.
V - a prestação de serviços de transporte público de passageiros de natureza estritamente municipal.
Cumpre esclarecer que a Entidade que presta os serviços de plano de saúde não é uma Fundação
Pública, com personalidade jurídica de Direito Público, e, portanto, não se assemelha a uma
Autarquia por não praticar uma atividade precípua da Administração Publica. Este é o entendi-
mento da boa doutrina sobre a matéria, conforme Meireles e Bandeira de Melo prelecionam em
suas obras sobre o Direito Administrativo.  Desta forma, não há que se falar em imunidade
tributária constitucional. Em acréscimo, observa-se que a Entidade possui três inscrições com
atividades sujeitas ao ISS no Cadastro Fiscal da Secretaria de Fazenda e Planejamento. Também
a lei tributária não excepciona o pagamento do ISS pelo fato de a entidade ser sem fins lucrativos
ou por se autodenominar auto-gestora de Planos Solidários de Previdência Complementar, Saúde
e Assistência Social.
Sobre a alegação no parecer da consultoria Jurídica da Entidade da hipótese de haver bi-tributação
caso seja cobrado o imposto porque ela não presta serviços, basta, para refuta-la, a leitura do
artigo 1º, VI do Decreto 16.128/94 que define como fato gerador do ISS a prestação a terceiros de
serviço de plano de saúde e que se cumpram através de serviços prestados por terceiros.
O caso é claro: a Entidade presta serviço de plano de saúde para a Imprensa Nacional através de
serviços prestados por terceiros e que se constituem nos profissionais e na estrutura médico-
hospitalar contratados. Caso a alegação de que a Entidade não presta serviços a terceiros fosse
verdadeira, inexistiria qualquer tipo de instrumento legal entre pessoas jurídicas distintas. Inexis-
tiria, por exemplo, o convênio a ligar os partícipes que são a Entidade devidamente identificada
nos autos do processo e a Imprensa Nacional. Não desfigura a prestação de serviços a terceiros o
fato de estes terceiros que são as entidades Patrocinadoras possuírem alguns poderes mitigados
no Conselho de Administração da Entidade.
A base de cálculo do imposto é a totalidade da quantia recebida pela Entidade das Patrocinadoras
(quantia esta que é composta de valores descontados da remuneração ou dos salários dos funci-
onários e que são complementadas pelas Patrocinadoras) em virtude da atividade de plano de
saúde, a exemplo dos demais planos de saúde existentes no mercado.  Por falta de base legal e por
afrontar a Constituição em seu Artigo 150, II, 6º, que diz :
“§ 6º Qualquer subsídio ou isenção, redução de base de cálculo, concessão de crédito presumi-
do, anistia ou remissão, relativas a impostos, taxas ou contribuições, só poderá ser concedido
mediante lei específica, federal, estadual ou municipal, que regule exclusivamente as matérias
acima e numeradas ou o correspondente tributo ou contribuição, sem prejuízo do disposto no
artigo 155, § 2º, XII, g.” ,
Não é possível pretender como pretende o parecer da Entidade prestadora dos serviços de Plano
de Saúde que a base de cálculo de ISS referente ao seu plano de saúde incida apenas sobre o
percentual de 15% do total das contribuições ao referido plano e que seria o valor destinado ao
fundo administrativo da Entidade.  Em acréscimo, pelo fato de a atividade de plano de saúde
constituir-se em atividade econômica seria inconstitucional criarem-se vantagens que desfiguras-
sem os princípios da livre concorrência, conforme o Artigo 170, IV da Carta Magna:",12,28.5,61.27300262451172,369.83062744140625,876.5289916992188,False
